# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
31,Flop,0,-478,478,CHECK,0,"['9s', '9d']","['6s', '7d']","['3h', '2d', '8h']",,,100,100
31,Turn,1,-478,478,CHECK,0,"['9s', '9d']","['6s', '7d']","['3h', '2d', '8h', 'Ah']",,,100,100
31,Turn,0,-478,478,CHECK,0,"['9s', '9d']","['6s', '7d']","['3h', '2d', '8h', 'Ah']",,,100,100
31,River,1,-478,478,CHECK,0,"['9s', '9d']","['6s', '7d']","['3h', '2d', '8h', 'Ah', '2h']",,,100,100
31,River,0,-478,478,CHECK,0,"['9s', '9d']","['6s', '7d']","['3h', '2d', '8h', 'Ah', '2h']",,,100,100
32,Pre-Flop,0,-378,378,RAISE,98,"['8h', '9h']","['5h', '8d']","['2d', '2s']",,,1,1
32,Pre-Flop,1,-378,378,CALL,0,"['8h', '9h']","['5h', '8d']","['2d', '2s']",,,2,2
32,Flop,0,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d']",,,100,100
32,Flop,1,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d']",,,100,100
32,Turn,0,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d', 'Ah']",,,100,100
32,Turn,1,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d', 'Ah']",,,100,100
32,River,0,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d', 'Ah', '9d']",,,100,100
32,River,1,-378,378,CHECK,0,"['8h', '9h']","['5h', '8d']","['2d', '2s', '7d', 'Ah', '9d']",,,100,100
33,Pre-Flop,1,-278,278,CALL,0,"['6s', '3h']","['6h', '2d']","['4d', '7d']",,,1,1
33,Pre-Flop,0,-278,278,RAISE,98,"['6s', '3h']","['6h', '2d']","['4d', '7d']",,,2,2
33,Pre-Flop,1,-278,278,DISCARD,0,"['6s', '3h']","['6h', '2d']","['4d', '7d']",,,2,2
33,Pre-Flop,1,-278,278,FOLD,0,"['6s', '3h']","['6d', '2d']","['4d', '7d']",,6h,2,2
34,Pre-Flop,0,-276,276,RAISE,98,"['6h', '7d']","['2d', '5h']","['5s', '7h']",,,1,1
34,Pre-Flop,1,-276,276,DISCARD,0,"['6h', '7d']","['2d', '5h']","['5s', '7h']",,,2,2
34,Pre-Flop,1,-276,276,FOLD,0,"['6h', '7d']","['4d', '5h']","['5s', '7h']",,2d,2,2
35,Pre-Flop,1,-274,274,CALL,0,"['3s', '8d']","['2s', '7s']","['7d', '9d']",,,1,1
35,Pre-Flop,0,-274,274,RAISE,98,"['3s', '8d']","['2s', '7s']","['7d', '9d']",,,2,2
35,Pre-Flop,1,-274,274,DISCARD,0,"['3s', '8d']","['2s', '7s']","['7d', '9d']",,,2,2
35,Pre-Flop,1,-274,274,FOLD,0,"['3s', '8d']","['2s', '4d']","['7d', '9d']",,7s,2,2
36,Pre-Flop,0,-272,272,RAISE,98,"['Ah', '8s']","['2h', '4d']","['2s', '8h']",,,1,1
36,Pre-Flop,1,-272,272,DISCARD,0,"['Ah', '8s']","['2h', '4d']","['2s', '8h']",,,2,2
36,Pre-Flop,1,-272,272,FOLD,0,"['Ah', '8s']","['2h', '3d']","['2s', '8h']",,4d,2,2
37,Pre-Flop,1,-270,270,CALL,0,"['7h', '3h']","['2s', 'Ad']","['4d', '6h']",,,1,1
37,Pre-Flop,0,-270,270,RAISE,98,"['7h', '3h']","['2s', 'Ad']","['4d', '6h']",,,2,2
37,Pre-Flop,1,-270,270,DISCARD,0,"['7h', '3h']","['2s', 'Ad']","['4d', '6h']",,,2,2
37,Pre-Flop,1,-270,270,FOLD,0,"['7h', '3h']","['2s', 'As']","['4d', '6h']",,Ad,2,2
38,Pre-Flop,0,-268,268,RAISE,98,"['7s', '2d']","['4d', '8d']","['7d', '5h']",,,1,1
38,Pre-Flop,1,-268,268,DISCARD,0,"['7s', '2d']","['4d', '8d']","['7d', '5h']",,,2,2
38,Pre-Flop,1,-268,268,FOLD,0,"['7s', '2d']","['4d', '2s']","['7d', '5h']",,8d,2,2
39,Pre-Flop,1,-266,266,CALL,0,"['4h', '3d']","['2s', '8s']","['2d', '3h']",,,1,1
39,Pre-Flop,0,-266,266,RAISE,98,"['4h', '3d']","['2s', '8s']","['2d', '3h']",,,2,2
39,Pre-Flop,1,-266,266,DISCARD,0,"['4h', '3d']","['2s', '8s']","['2d', '3h']",,,2,2
39,Pre-Flop,1,-266,266,CALL,0,"['4h', '3d']","['9s', '8s']","['2d', '3h']",,2s,2,2
39,Flop,1,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d']",,2s,100,100
39,Flop,0,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d']",,2s,100,100
39,Turn,1,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d', '7s']",,2s,100,100
39,Turn,0,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d', '7s']",,2s,100,100
39,River,1,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d', '7s', '5d']",,2s,100,100
39,River,0,-266,266,CHECK,0,"['4h', '3d']","['9s', '8s']","['2d', '3h', '7d', '7s', '5d']",,2s,100,100
40,Pre-Flop,0,-166,166,RAISE,98,"['2h', '5s']","['Ad', '4h']","['7d', 'As']",,,1,1
40,Pre-Flop,1,-166,166,CALL,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As']",,,2,2
40,Flop,0,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s']",,,100,100
40,Flop,1,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s']",,,100,100
40,Turn,0,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s', '2s']",,,100,100
40,Turn,1,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s', '2s']",,,100,100
40,River,0,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s', '2s', 'Ah']",,,100,100
40,River,1,-166,166,CHECK,0,"['2h', '5s']","['Ad', '4h']","['7d', 'As', '6s', '2s', 'Ah']",,,100,100
41,Pre-Flop,1,-266,266,CALL,0,"['5s', '5h']","['7s', '2h']","['8d', 'Ah']",,,1,1
41,Pre-Flop,0,-266,266,RAISE,98,"['5s', '5h']","['7s', '2h']","['8d', 'Ah']",,,2,2
41,Pre-Flop,1,-266,266,DISCARD,0,"['5s', '5h']","['7s', '2h']","['8d', 'Ah']",,,2,2
41,Pre-Flop,1,-266,266,FOLD,0,"['5s', '5h']","['As', '2h']","['8d', 'Ah']",,7s,2,2
42,Pre-Flop,0,-264,264,RAISE,98,"['As', '7s']","['5s', '3d']","['Ah', '6h']",,,1,1
42,Pre-Flop,1,-264,264,DISCARD,0,"['As', '7s']","['5s', '3d']","['Ah', '6h']",,,2,2
42,Pre-Flop,1,-264,264,FOLD,0,"['As', '7s']","['5h', '3d']","['Ah', '6h']",,5s,2,2
43,Pre-Flop,1,-262,262,CALL,0,"['Ah', '8s']","['4s', '6s']","['7h', '3h']",,,1,1
43,Pre-Flop,0,-262,262,RAISE,98,"['Ah', '8s']","['4s', '6s']","['7h', '3h']",,,2,2
43,Pre-Flop,1,-262,262,DISCARD,0,"['Ah', '8s']","['4s', '6s']","['7h', '3h']",,,2,2
43,Pre-Flop,1,-262,262,CALL,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h']",,4s,2,2
43,Flop,1,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s']",,4s,100,100
43,Flop,0,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s']",,4s,100,100
43,Turn,1,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s', 'Ad']",,4s,100,100
43,Turn,0,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s', 'Ad']",,4s,100,100
43,River,1,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s', 'Ad', '3s']",,4s,100,100
43,River,0,-262,262,CHECK,0,"['Ah', '8s']","['9s', '6s']","['7h', '3h', '7s', 'Ad', '3s']",,4s,100,100
44,Pre-Flop,0,-162,162,RAISE,98,"['As', '8s']","['4d', '5s']","['Ad', '2d']",,,1,1
44,Pre-Flop,1,-162,162,DISCARD,0,"['As', '8s']","['4d', '5s']","['Ad', '2d']",,,2,2
44,Pre-Flop,1,-162,162,FOLD,0,"['As', '8s']","['4d', '9d']","['Ad', '2d']",,5s,2,2
45,Pre-Flop,1,-160,160,CALL,0,"['6s', '3d']","['8s', '9d']","['9h', '3h']",,,1,1
45,Pre-Flop,0,-160,160,RAISE,98,"['6s', '3d']","['8s', '9d']","['9h', '3h']",,,2,2
45,Pre-Flop,1,-160,160,CALL,0,"['6s', '3d']","['8s', '9d']","['9h', '3h']",,,2,2
45,Flop,1,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad']",,,100,100
45,Flop,0,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad']",,,100,100
45,Turn,1,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad', '3s']",,,100,100
45,Turn,0,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad', '3s']",,,100,100
45,River,1,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad', '3s', 'Ah']",,,100,100
45,River,0,-160,160,CHECK,0,"['6s', '3d']","['8s', '9d']","['9h', '3h', 'Ad', '3s', 'Ah']",,,100,100
46,Pre-Flop,0,-60,60,RAISE,98,"['As', '3s']","['6d', '5s']","['8s', '6s']",,,1,1
46,Pre-Flop,1,-60,60,CALL,0,"['As', '3s']","['6d', '5s']","['8s', '6s']",,,2,2
46,Flop,0,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h']",,,100,100
46,Flop,1,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h']",,,100,100
46,Turn,0,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h', '4d']",,,100,100
46,Turn,1,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h', '4d']",,,100,100
46,River,0,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h', '4d', '5d']",,,100,100
46,River,1,-60,60,CHECK,0,"['As', '3s']","['6d', '5s']","['8s', '6s', '4h', '4d', '5d']",,,100,100
47,Pre-Flop,1,-160,160,CALL,0,"['6d', '2d']","['7h', '8d']","['2s', '5h']",,,1,1
47,Pre-Flop,0,-160,160,RAISE,98,"['6d', '2d']","['7h', '8d']","['2s', '5h']",,,2,2
47,Pre-Flop,1,-160,160,CALL,0,"['6d', '2d']","['7h', '8d']","['2s', '5h']",,,2,2
47,Flop,1,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s']",,,100,100
47,Flop,0,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s']",,,100,100
47,Turn,1,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s', '7d']",,,100,100
47,Turn,0,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s', '7d']",,,100,100
47,River,1,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s', '7d', '6h']",,,100,100
47,River,0,-160,160,CHECK,0,"['6d', '2d']","['7h', '8d']","['2s', '5h', '6s', '7d', '6h']",,,100,100
48,Pre-Flop,0,-60,60,RAISE,98,"['2s', '9d']","['5d', '6h']","['7d', '4d']",,,1,1
48,Pre-Flop,1,-60,60,CALL,0,"['2s', '9d']","['5d', '6h']","['7d', '4d']",,,2,2
48,Flop,0,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah']",,,100,100
48,Flop,1,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah']",,,100,100
48,Turn,0,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah', '8d']",,,100,100
48,Turn,1,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah', '8d']",,,100,100
48,River,0,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah', '8d', '3s']",,,100,100
48,River,1,-60,60,CHECK,0,"['2s', '9d']","['5d', '6h']","['7d', '4d', 'Ah', '8d', '3s']",,,100,100
49,Pre-Flop,1,-160,160,CALL,0,"['4h', '3d']","['2s', '7s']","['9h', '8d']",,,1,1
49,Pre-Flop,0,-160,160,RAISE,98,"['4h', '3d']","['2s', '7s']","['9h', '8d']",,,2,2
49,Pre-Flop,1,-160,160,DISCARD,0,"['4h', '3d']","['2s', '7s']","['9h', '8d']",,,2,2
49,Pre-Flop,1,-160,160,FOLD,0,"['4h', '3d']","['3s', '7s']","['9h', '8d']",,2s,2,2
50,Pre-Flop,0,-158,158,RAISE,98,"['9d', '7d']","['2s', 'As']","['7h', '5d']",,,1,1
50,Pre-Flop,1,-158,158,CALL,0,"['9d', '7d']","['2s', 'As']","['7h', '5d']",,,2,2
50,Flop,0,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s']",,,100,100
50,Flop,1,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s']",,,100,100
50,Turn,0,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s', '4d']",,,100,100
50,Turn,1,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s', '4d']",,,100,100
50,River,0,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s', '4d', '4h']",,,100,100
50,River,1,-158,158,CHECK,0,"['9d', '7d']","['2s', 'As']","['7h', '5d', '7s', '4d', '4h']",,,100,100
51,Pre-Flop,1,-58,58,CALL,0,"['3h', '5h']","['7h', '2h']","['8d', '5s']",,,1,1
51,Pre-Flop,0,-58,58,RAISE,98,"['3h', '5h']","['7h', '2h']","['8d', '5s']",,,2,2
51,Pre-Flop,1,-58,58,DISCARD,0,"['3h', '5h']","['7h', '2h']","['8d', '5s']",,,2,2
51,Pre-Flop,1,-58,58,FOLD,0,"['3h', '5h']","['4s', '2h']","['8d', '5s']",,7h,2,2
52,Pre-Flop,0,-56,56,RAISE,98,"['3h', '2s']","['2h', '5s']","['5h', '6s']",,,1,1
52,Pre-Flop,1,-56,56,DISCARD,0,"['3h', '2s']","['2h', '5s']","['5h', '6s']",,,2,2
52,Pre-Flop,1,-56,56,FOLD,0,"['3h', '2s']","['2h', '8h']","['5h', '6s']",,5s,2,2
53,Pre-Flop,1,-54,54,CALL,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah']",,,1,1
53,Pre-Flop,0,-54,54,RAISE,98,"['8s', '7d']","['9h', '6s']","['3s', 'Ah']",,,2,2
53,Pre-Flop,1,-54,54,CALL,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah']",,,2,2
53,Flop,1,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s']",,,100,100
53,Flop,0,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s']",,,100,100
53,Turn,1,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s', '4h']",,,100,100
53,Turn,0,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s', '4h']",,,100,100
53,River,1,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s', '4h', '3d']",,,100,100
53,River,0,-54,54,CHECK,0,"['8s', '7d']","['9h', '6s']","['3s', 'Ah', '5s', '4h', '3d']",,,100,100
54,Pre-Flop,0,-154,154,RAISE,98,"['5d', '2s']","['3d', '7d']","['6s', '4d']",,,1,1
54,Pre-Flop,1,-154,154,DISCARD,0,"['5d', '2s']","['3d', '7d']","['6s', '4d']",,,2,2
54,Pre-Flop,1,-154,154,FOLD,0,"['5d', '2s']","['4h', '7d']","['6s', '4d']",,3d,2,2
55,Pre-Flop,1,-152,152,CALL,0,"['8h', '9d']","['As', '3s']","['2d', '3h']",,,1,1
55,Pre-Flop,0,-152,152,RAISE,98,"['8h', '9d']","['As', '3s']","['2d', '3h']",,,2,2
55,Pre-Flop,1,-152,152,CALL,0,"['8h', '9d']","['As', '3s']","['2d', '3h']",,,2,2
55,Flop,1,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d']",,,100,100
55,Flop,0,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d']",,,100,100
55,Turn,1,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d', '4s']",,,100,100
55,Turn,0,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d', '4s']",,,100,100
55,River,1,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d', '4s', 'Ah']",,,100,100
55,River,0,-152,152,CHECK,0,"['8h', '9d']","['As', '3s']","['2d', '3h', '3d', '4s', 'Ah']",,,100,100
56,Pre-Flop,0,-252,252,RAISE,98,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h']",,,1,1
56,Pre-Flop,1,-252,252,CALL,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h']",,,2,2
56,Flop,0,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s']",,,100,100
56,Flop,1,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s']",,,100,100
56,Turn,0,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s', '4d']",,,100,100
56,Turn,1,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s', '4d']",,,100,100
56,River,0,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s', '4d', '6h']",,,100,100
56,River,1,-252,252,CHECK,0,"['2s', '9s']","['5s', 'Ah']","['Ad', '3h', '8s', '4d', '6h']",,,100,100
57,Pre-Flop,1,-352,352,CALL,0,"['2h', '4d']","['2s', '5h']","['9d', '6d']",,,1,1
57,Pre-Flop,0,-352,352,RAISE,98,"['2h', '4d']","['2s', '5h']","['9d', '6d']",,,2,2
57,Pre-Flop,1,-352,352,DISCARD,0,"['2h', '4d']","['2s', '5h']","['9d', '6d']",,,2,2
57,Pre-Flop,1,-352,352,FOLD,0,"['2h', '4d']","['2s', '8d']","['9d', '6d']",,5h,2,2
58,Pre-Flop,0,-350,350,RAISE,98,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s']",,,1,1
58,Pre-Flop,1,-350,350,CALL,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s']",,,2,2
58,Flop,0,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d']",,,100,100
58,Flop,1,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d']",,,100,100
58,Turn,0,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d', '3h']",,,100,100
58,Turn,1,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d', '3h']",,,100,100
58,River,0,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d', '3h', '5s']",,,100,100
58,River,1,-350,350,CHECK,0,"['5h', '7d']","['Ah', 'Ad']","['9d', '7s', '2d', '3h', '5s']",,,100,100
59,Pre-Flop,1,-250,250,CALL,0,"['8s', '6d']","['7d', '9s']","['4d', '4h']",,,1,1
59,Pre-Flop,0,-250,250,RAISE,98,"['8s', '6d']","['7d', '9s']","['4d', '4h']",,,2,2
59,Pre-Flop,1,-250,250,CALL,0,"['8s', '6d']","['7d', '9s']","['4d', '4h']",,,2,2
59,Flop,1,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d']",,,100,100
59,Flop,0,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d']",,,100,100
59,Turn,1,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d', '5s']",,,100,100
59,Turn,0,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d', '5s']",,,100,100
59,River,1,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d', '5s', 'Ah']",,,100,100
59,River,0,-250,250,CHECK,0,"['8s', '6d']","['7d', '9s']","['4d', '4h', '3d', '5s', 'Ah']",,,100,100
60,Pre-Flop,0,-350,350,RAISE,98,"['As', '4h']","['2s', '5d']","['Ad', '6d']",,,1,1
60,Pre-Flop,1,-350,350,DISCARD,0,"['As', '4h']","['2s', '5d']","['Ad', '6d']",,,2,2
60,Pre-Flop,1,-350,350,FOLD,0,"['As', '4h']","['2s', '8d']","['Ad', '6d']",,5d,2,2
61,Pre-Flop,1,-348,348,CALL,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah']",,,1,1
61,Pre-Flop,0,-348,348,RAISE,98,"['As', '2d']","['7d', '5d']","['7h', 'Ah']",,,2,2
61,Pre-Flop,1,-348,348,CALL,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah']",,,2,2
61,Flop,1,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h']",,,100,100
61,Flop,0,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h']",,,100,100
61,Turn,1,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h', 'Ad']",,,100,100
61,Turn,0,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h', 'Ad']",,,100,100
61,River,1,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h', 'Ad', '9h']",,,100,100
61,River,0,-348,348,CHECK,0,"['As', '2d']","['7d', '5d']","['7h', 'Ah', '2h', 'Ad', '9h']",,,100,100
62,Pre-Flop,0,-248,248,RAISE,98,"['As', '4s']","['Ad', '2h']","['7s', '6s']",,,1,1
62,Pre-Flop,1,-248,248,DISCARD,0,"['As', '4s']","['Ad', '2h']","['7s', '6s']",,,2,2
62,Pre-Flop,1,-248,248,FOLD,0,"['As', '4s']","['Ad', '2s']","['7s', '6s']",,2h,2,2
63,Pre-Flop,1,-246,246,CALL,0,"['5h', '2d']","['As', '4h']","['Ad', '7s']",,,1,1
63,Pre-Flop,0,-246,246,RAISE,98,"['5h', '2d']","['As', '4h']","['Ad', '7s']",,,2,2
63,Pre-Flop,1,-246,246,DISCARD,0,"['5h', '2d']","['As', '4h']","['Ad', '7s']",,,2,2
63,Pre-Flop,1,-246,246,CALL,0,"['5h', '2d']","['As', '5s']","['Ad', '7s']",,4h,2,2
63,Flop,1,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d']",,4h,100,100
63,Flop,0,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d']",,4h,100,100
63,Turn,1,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d', 'Ah']",,4h,100,100
63,Turn,0,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d', 'Ah']",,4h,100,100
63,River,1,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d', 'Ah', '3s']",,4h,100,100
63,River,0,-246,246,CHECK,0,"['5h', '2d']","['As', '5s']","['Ad', '7s', '6d', 'Ah', '3s']",,4h,100,100
64,Pre-Flop,0,-346,346,RAISE,98,"['8d', '6s']","['6d', '4s']","['3s', '4h']",,,1,1
64,Pre-Flop,1,-346,346,DISCARD,0,"['8d', '6s']","['6d', '4s']","['3s', '4h']",,,2,2
64,Pre-Flop,1,-346,346,FOLD,0,"['8d', '6s']","['2h', '4s']","['3s', '4h']",,6d,2,2
65,Pre-Flop,1,-344,344,CALL,0,"['9d', 'As']","['9h', '4d']","['5h', '8d']",,,1,1
65,Pre-Flop,0,-344,344,RAISE,98,"['9d', 'As']","['9h', '4d']","['5h', '8d']",,,2,2
65,Pre-Flop,1,-344,344,DISCARD,0,"['9d', 'As']","['9h', '4d']","['5h', '8d']",,,2,2
65,Pre-Flop,1,-344,344,FOLD,0,"['9d', 'As']","['6h', '4d']","['5h', '8d']",,9h,2,2
66,Pre-Flop,0,-342,342,RAISE,98,"['4s', '8h']","['3s', '4d']","['5h', '9h']",,,1,1
66,Pre-Flop,1,-342,342,DISCARD,0,"['4s', '8h']","['3s', '4d']","['5h', '9h']",,,2,2
66,Pre-Flop,1,-342,342,FOLD,0,"['4s', '8h']","['3s', 'Ah']","['5h', '9h']",,4d,2,2
67,Pre-Flop,1,-340,340,CALL,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h']",,,1,1
67,Pre-Flop,0,-340,340,RAISE,98,"['As', '3s']","['7h', 'Ad']","['7d', '3h']",,,2,2
67,Pre-Flop,1,-340,340,CALL,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h']",,,2,2
67,Flop,1,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d']",,,100,100
67,Flop,0,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d']",,,100,100
67,Turn,1,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d', '5h']",,,100,100
67,Turn,0,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d', '5h']",,,100,100
67,River,1,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d', '5h', '4h']",,,100,100
67,River,0,-340,340,CHECK,0,"['As', '3s']","['7h', 'Ad']","['7d', '3h', '8d', '5h', '4h']",,,100,100
68,Pre-Flop,0,-440,440,RAISE,98,"['5s', '9h']","['6s', '9s']","['7h', '2h']",,,1,1
68,Pre-Flop,1,-440,440,CALL,0,"['5s', '9h']","['6s', '9s']","['7h', '2h']",,,2,2
68,Flop,0,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h']",,,100,100
68,Flop,1,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h']",,,100,100
68,Turn,0,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h', '8h']",,,100,100
68,Turn,1,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h', '8h']",,,100,100
68,River,0,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h', '8h', '5d']",,,100,100
68,River,1,-440,440,CHECK,0,"['5s', '9h']","['6s', '9s']","['7h', '2h', '5h', '8h', '5d']",,,100,100
69,Pre-Flop,1,-340,340,CALL,0,"['Ad', '8s']","['3h', '2h']","['4h', '9h']",,,1,1
